GCF_025594475.1_ASM2559447v1_genomic,"1,3,19"
GCA_006031675.1_PDT000143870.2_genomic,"1,3,19"
GCA_011484345.1_PDT000003334.5_genomic,"1,3,19"
GCF_003030105.1_ASM303010v1_genomic,"1,3,19"
GCA_003879835.1_PDT000333065.1_genomic,"1,3,19"
GCA_017359485.1_PDT000985217.1_genomic,"1,3,19"
GCA_007842575.1_PDT000312672.2_genomic,"1,3,19"
GCA_006845945.1_PDT000034196.2_genomic,"1,3,19"
GCA_009120045.1_PDT000178951.2_genomic,"1,3,19"
GCA_007273435.1_PDT000347607.1_genomic,"1,3,19"
GCA_013130215.1_PDT000732017.1_genomic,"1,3,19"
GCA_006940775.1_PDT000171618.2_genomic,"1,3,19"
GCA_011795845.1_PDT000685083.1_genomic,"1,3,19"
GCA_006090435.1_PDT000068568.2_genomic,"1,3,19"
GCA_006104155.1_PDT000173531.2_genomic,"1,3,19"
GCA_008824425.1_PDT000123417.2_genomic,"1,3,19"
GCA_008048355.1_PDT000037953.3_genomic,"1,3,19"
GCA_007525645.1_PDT000475712.1_genomic,"1,3,19"
GCA_006914155.1_PDT000167552.2_genomic,"1,3,19"
GCA_015191285.1_PDT000852277.1_genomic,"1,3,19"
GCA_008103045.1_PDT000057951.2_genomic,"1,3,19"
GCA_006689825.1_PDT000037945.4_genomic,"1,3,19"
GCA_006941295.1_PDT000178545.2_genomic,"1,3,19"
GCA_005607515.1_PDT000154876.2_genomic,"1,3,19"
GCA_003073495.1_ASM307349v1_genomic,"1,3,19"
GCA_005650145.1_PDT000430642.1_genomic,"1,3,19"
GCA_007069825.1_PDT000244986.2_genomic,"1,3,19"
GCA_006135955.1_PDT000233866.2_genomic,"1,3,19"
GCA_006671125.1_PDT000363957.2_genomic,"1,3,19"
GCA_014390145.1_PDT000827513.1_genomic,"1,3,19"
GCA_011262115.1_PDT000643800.1_genomic,"1,3,19"
GCA_007570065.1_PDT000306521.2_genomic,"1,3,19"
GCA_006388755.1_PDT000114747.3_genomic,"1,3,19"
GCA_014433065.1_PDT000177281.2_genomic,"1,3,19"
GCA_019155325.1_PDT001083307.1_genomic,"1,3,19"
GCA_008473725.1_PDT000121543.2_genomic,"1,3,19"
GCA_018395855.1_PDT001040507.1_genomic,"1,3,19"
GCA_005618555.1_PDT000386904.1_genomic,"1,3,19"
GCA_006329245.1_PDT000312317.2_genomic,"1,3,19"
GCA_013258185.1_ASM1325818v1_genomic,"1,3,19"
GCA_001276765.1_ASM127676v1_genomic,"1,3,19"
GCA_008005585.1_PDT000042002.3_genomic,"1,3,19"
GCA_005986725.1_PDT000189377.2_genomic,"1,3,19"
GCA_009206105.1_PDT000204831.2_genomic,"1,3,19"
GCA_021007795.1_PDT001187246.1_genomic,"1,3,19"
GCA_010926295.1_PDT000001500.3_genomic,"1,3,19"
GCA_008023275.1_PDT000043725.4_genomic,"1,3,19"
GCA_007835435.1_PDT000125054.2_genomic,"1,3,19"
GCA_010264835.1_PDT000486989.1_genomic,"1,3,19"
GCA_011678595.1_PDT000688717.1_genomic,"1,3,19"
GCA_006916195.1_PDT000168604.2_genomic,"1,3,19"
GCA_007412225.1_PDT000455527.1_genomic,"1,3,19"
GCA_008606345.1_PDT000064655.2_genomic,"1,3,19"
GCF_032907005.1_ASM3290700v1_genomic,"1,3,19"
GCA_009471285.1_PDT000234880.2_genomic,"1,3,19"
GCA_006387275.1_PDT000046902.3_genomic,"1,3,19"
GCA_006682525.1_PDT000444791.2_genomic,"1,3,19"
GCA_009471365.1_PDT000235007.2_genomic,"1,3,19"
GCA_006060115.1_PDT000219355.2_genomic,"1,3,19"
GCA_008008805.1_PDT000036705.2_genomic,"1,3,19"
GCA_008510975.1_PDT000377000.1_genomic,"1,3,19"
GCA_009091405.1_PDT000604900.1_genomic,"1,3,19"
GCA_005613475.1_PDT000381142.1_genomic,"1,3,19"
GCA_019516505.1_ASM1951650v1_genomic,"1,3,19"
GCA_019581815.1_PDT001108389.1_genomic,"1,3,19"
GCA_005980085.1_PDT000171485.2_genomic,"1,3,19"
GCA_006154745.1_PDT000244998.2_genomic,"1,3,19"
GCA_021052685.1_PDT001196012.1_genomic,"1,3,19"
GCA_006011945.1_PDT000040914.2_genomic,"1,3,19"
GCA_005972165.1_PDT000148356.2_genomic,"1,3,19"
GCA_006988855.1_PDT000381578.1_genomic,"1,3,19"
GCA_006289395.1_PDT000313212.2_genomic,"1,3,19"
GCA_003734545.1_PDT000396334.1_genomic,"1,3,19"
GCA_011518385.1_PDT000001828.3_genomic,"1,3,19"
GCA_006923695.1_PDT000172219.2_genomic,"1,3,19"
GCA_010939415.1_PDT000638575.1_genomic,"1,3,19"
GCA_011796445.1_PDT000685053.1_genomic,"1,3,19"
GCA_006924435.1_PDT000181438.2_genomic,"1,3,19"
GCA_008639205.1_PDT000082209.2_genomic,"1,3,19"
GCA_019291285.1_PDT001092582.1_genomic,"1,3,19"
GCA_007573805.1_PDT000310718.2_genomic,"1,3,19"
GCA_010931775.1_PDT000625914.1_genomic,"1,3,19"
GCA_006093295.1_PDT000094836.2_genomic,"1,3,19"
GCA_014597195.1_PDT000836643.1_genomic,"1,3,19"
GCA_020706715.1_PDT001166742.1_genomic,"1,3,19"
GCA_005592135.1_PDT000482072.1_genomic,"1,3,19"
GCA_005832045.1_PDT000463908.1_genomic,"1,3,19"
GCA_009207365.1_PDT000205568.2_genomic,"1,3,19"
GCA_011165935.1_PDT000315409.2_genomic,"1,3,19"
GCA_006102875.1_PDT000172232.2_genomic,"1,3,19"
GCA_005903165.1_PDT000484094.1_genomic,"1,3,19"
GCA_009335815.1_PDT000222358.2_genomic,"1,3,19"
GCA_010685765.1_PDT000053425.2_genomic,"1,3,19"
GCA_008053235.1_PDT000055043.2_genomic,"1,3,19"
GCA_018190135.1_PDT001015372.1_genomic,"1,3,19"
GCA_017689875.1_PDT000997187.1_genomic,"1,3,19"
GCA_017591575.1_PDT000991275.1_genomic,"1,3,19"
GCA_014941905.1_PDT000859374.1_genomic,"1,3,19"
GCA_010817905.1_PDT000646884.1_genomic,"1,3,19"
GCA_010691645.1_PDT000025192.3_genomic,"1,3,19"
GCA_005622115.1_PDT000391380.1_genomic,"1,3,19"
GCA_008471225.1_PDT000115181.2_genomic,"1,3,19"
GCA_005584255.1_PDT000467880.1_genomic,"1,3,19"
GCA_005970245.1_PDT000142571.2_genomic,"1,3,19"
GCA_018547425.1_PDT001041709.1_genomic,"1,3,19"
GCA_003761445.1_PDT000400074.1_genomic,"1,3,19"
GCA_006910955.1_PDT000149762.2_genomic,"1,3,19"
GCA_007553995.1_PDT000279748.2_genomic,"1,3,19"
GCA_005920365.1_PDT000505202.1_genomic,"1,3,19"
GCA_019644415.1_PDT001109849.1_genomic,"1,3,19"
GCA_011631125.1_PDT000687378.1_genomic,"1,3,19"
GCA_007100065.1_PDT000266220.2_genomic,"1,3,19"
GCA_006847995.1_PDT000037956.2_genomic,"1,3,19"
GCA_013505455.1_PDT000784462.1_genomic,"1,3,19"
GCA_015170335.1_PDT000855116.1_genomic,"1,3,19"
GCA_003073555.1_ASM307355v1_genomic,"1,3,19"
GCA_005533495.1_PDT000148946.2_genomic,"1,3,19"
GCA_007744035.1_PDT000042217.3_genomic,"1,3,19"
GCA_010640365.1_PDT000025461.3_genomic,"1,3,19"
GCA_007420045.1_PDT000458579.1_genomic,"1,3,19"
GCA_006630525.1_PDT000025170.4_genomic,"1,3,19"
GCA_005960265.1_PDT000112742.2_genomic,"1,3,19"
GCA_008023775.1_PDT000043947.3_genomic,"1,3,19"
GCA_019842965.1_PDT001120835.1_genomic,"1,3,19"
GCA_004177545.1_PDT000328306.1_genomic,"1,3,19"
GCA_018079545.1_PDT001007493.1_genomic,"1,3,19"
GCA_009139925.1_PDT000195110.2_genomic,"1,3,19"
GCA_006104075.1_PDT000171482.2_genomic,"1,3,19"
GCA_008713475.1_PDT000591906.1_genomic,"1,3,19"
GCA_008803575.1_PDT000597480.1_genomic,"1,3,19"
GCA_005834985.1_PDT000467912.1_genomic,"1,3,19"
GCA_001478295.1_Salmonella_enterica_CVM_N37931-SQ_v1.0_genomic,"1,3,19"
GCA_007312235.1_PDT000383344.1_genomic,"1,3,19"
GCA_006910925.1_PDT000149597.2_genomic,"1,3,19"
GCA_010283745.1_PDT000486975.1_genomic,"1,3,19"
GCA_011447915.1_PDT000034745.3_genomic,"1,3,19"
GCA_007623015.1_PDT000542768.1_genomic,"1,3,19"
GCA_002045665.1_ASM204566v1_genomic,"1,3,19"
GCA_006759085.1_PDT000134268.3_genomic,"1,3,19"
GCA_014719155.1_PDT000843613.1_genomic,"1,3,19"
GCA_011455735.1_PDT000002553.3_genomic,"1,3,19"
GCA_017583405.1_PDT000990515.1_genomic,"1,3,19"
GCA_007382985.1_PDT000422270.1_genomic,"1,3,19"
GCA_011810945.1_PDT000685003.1_genomic,"1,3,19"
GCA_006938615.1_PDT000162150.2_genomic,"1,3,19"
GCA_006265675.1_PDT000287834.2_genomic,"1,3,19"
GCA_008117365.1_PDT000072617.2_genomic,"1,3,19"
GCA_006071715.1_PDT000230365.2_genomic,"1,3,19"
GCA_013643375.1_PDT000773127.1_genomic,"1,3,19"
GCA_007286095.1_PDT000351145.1_genomic,"1,3,19"
GCA_005441175.1_PDT000357505.1_genomic,"1,3,19"
GCA_012000345.1_PDT000717460.1_genomic,"1,3,19"
GCA_013646475.1_PDT000772979.1_genomic,"1,3,19"
GCA_006251755.1_PDT000264948.2_genomic,"1,3,19"
GCA_008914045.1_PDT000137455.2_genomic,"1,3,19"
GCA_006333505.1_PDT000482131.1_genomic,"1,3,19"
GCA_010752215.1_PDT000181362.2_genomic,"1,3,19"
GCA_011553455.1_PDT000562676.1_genomic,"1,3,19"
GCA_015375025.1_PDT000885254.1_genomic,"1,3,19"
GCA_013643195.1_PDT000773146.1_genomic,"1,3,19"
GCA_020727945.1_PDT001167318.1_genomic,"1,3,19"
GCA_006670395.1_PDT000363700.1_genomic,"1,3,19"
GCA_007837315.1_PDT000126381.2_genomic,"1,3,19"
GCA_019508325.1_PDT001105759.1_genomic,"1,3,19"
GCA_008901665.1_PDT000127605.2_genomic,"1,3,19"
GCA_007760725.1_PDT000110773.4_genomic,"1,3,19"
GCA_006623315.1_PDT000368329.1_genomic,"1,3,19"
GCA_011207705.1_PDT000672100.1_genomic,"1,3,19"
GCA_013131955.1_PDT000733464.1_genomic,"1,3,19"
GCA_005961055.1_PDT000123432.2_genomic,"1,3,19"
GCA_008117485.1_PDT000077371.2_genomic,"1,3,19"
GCA_008002865.1_PDT000047980.3_genomic,"1,3,19"
GCA_003430435.1_ASM343043v1_genomic,"1,3,19"
GCA_016142915.1_PDT000917761.1_genomic,"1,3,19"
GCA_008741815.1_PDT000099589.2_genomic,"1,3,19"
GCA_009226685.1_PDT000610481.1_genomic,"1,3,19"
GCA_006212565.1_PDT000347472.1_genomic,"1,3,19"
GCA_006043815.1_PDT000185842.2_genomic,"1,3,19"
GCA_008002725.1_PDT000047089.3_genomic,"1,3,19"
GCA_009182415.1_PDT000609578.1_genomic,"1,3,19"
GCA_010780395.1_PDT000288330.2_genomic,"1,3,19"
GCA_009372995.1_PDT000225847.2_genomic,"1,3,19"
GCA_006029675.1_PDT000138995.2_genomic,"1,3,19"
GCA_007674645.1_PDT000474042.1_genomic,"1,3,19"
GCA_007834415.1_PDT000125220.2_genomic,"1,3,19"
GCA_006942015.1_PDT000156963.2_genomic,"1,3,19"
GCA_005500705.1_PDT000482254.1_genomic,"1,3,19"
GCA_009206545.1_PDT000204874.2_genomic,"1,3,19"
GCA_019317855.1_PDT001094401.1_genomic,"1,3,19"
GCA_007490265.1_PDT000306508.2_genomic,"1,3,19"
GCA_013440735.1_PDT000793223.1_genomic,"1,3,19"
GCA_006459825.1_PDT000523170.1_genomic,"1,3,19"
GCA_007834815.1_PDT000125063.2_genomic,"1,3,19"
GCA_011106355.1_PDT000174099.2_genomic,"1,3,19"
GCA_009079325.1_PDT000187299.2_genomic,"1,3,19"
GCA_006638205.1_PDT000232770.2_genomic,"1,3,19"
GCA_007612935.1_PDT000486484.1_genomic,"1,3,19"
GCA_005593015.1_PDT000482367.1_genomic,"1,3,19"
GCA_006918135.1_PDT000315686.1_genomic,"1,3,19"
GCA_007533905.1_PDT000486273.1_genomic,"1,3,19"
GCA_007590885.1_PDT000458961.1_genomic,"1,3,19"
GCA_009247405.1_PDT000211749.2_genomic,"1,3,19"
GCA_017954215.1_PDT000689871.1_genomic,"1,3,19"
GCA_005606355.2_PDT000047653.3_genomic,"1,3,19"
GCA_006033295.1_PDT000153125.2_genomic,"1,3,19"
GCA_005740595.1_PDT000481198.1_genomic,"1,3,19"
GCA_007837475.1_PDT000127138.2_genomic,"1,3,19"
GCA_014681465.1_PDT000841440.1_genomic,"1,3,19"
GCA_014600455.1_PDT000836890.1_genomic,"1,3,19"
GCA_006899805.1_PDT000122116.2_genomic,"1,3,19"
GCA_007683105.1_PDT000475833.1_genomic,"1,3,19"
GCA_011797225.1_PDT000685041.1_genomic,"1,3,19"
GCA_016852265.1_PDT000932709.1_genomic,"1,3,19"
GCA_008117545.1_PDT000076973.2_genomic,"1,3,19"
GCA_003903435.1_PDT000376651.1_genomic,"1,3,19"
GCA_005554495.1_PDT000403778.1_genomic,"1,3,19"
GCA_011458715.1_PDT000002524.3_genomic,"1,3,19"
GCA_019935035.1_PDT001127416.1_genomic,"1,3,19"
GCA_003883615.1_PDT000324722.1_genomic,"1,3,19"
GCA_013610795.1_PDT000774511.1_genomic,"1,3,19"
GCA_019094485.1_PDT001080418.1_genomic,"1,3,19"
GCA_008186605.2_PDT000573697.2_genomic,"1,3,19"
GCF_024241535.1_ASM2424153v1_genomic,"1,3,19"
GCA_006117665.1_PDT000219378.2_genomic,"1,3,19"
GCA_006094015.1_PDT000098578.2_genomic,"1,3,19"
GCA_007488565.1_PDT000300465.2_genomic,"1,3,19"
GCA_005587855.1_PDT000478364.1_genomic,"1,3,19"
GCA_008482185.1_PDT000162679.2_genomic,"1,3,19"
GCA_005963805.1_PDT000123431.2_genomic,"1,3,19"
GCA_005983025.1_PDT000178538.2_genomic,"1,3,19"
GCA_001276925.1_ASM127692v1_genomic,"1,3,19"
GCA_019936955.1_PDT001127276.1_genomic,"1,3,19"
GCA_009375035.1_PDT000617204.1_genomic,"1,3,19"
GCA_006939875.1_PDT000167560.2_genomic,"1,3,19"
GCA_001479525.1_Salmonella_enterica_CVM_N32779-R_v1.0_genomic,"1,3,19"
GCA_007056025.1_PDT000238041.2_genomic,"1,3,19"
GCA_006688925.1_PDT000035975.5_genomic,"1,3,19"
GCA_017256855.1_PDT000976940.1_genomic,"1,3,19"
GCA_006268795.1_PDT000294846.2_genomic,"1,3,19"
GCA_007254995.1_PDT000340340.1_genomic,"1,3,19"
GCA_011810865.1_PDT000685047.1_genomic,"1,3,19"
GCA_010555565.1_PDT000247581.2_genomic,"1,3,19"
GCA_009109065.1_PDT000192038.2_genomic,"1,3,19"
GCA_002054685.1_ASM205468v1_genomic,"1,3,19"
GCA_019936775.1_PDT001127293.1_genomic,"1,3,19"
GCA_010853165.1_PDT000639653.1_genomic,"1,3,19"
GCA_006248295.1_PDT000254427.2_genomic,"1,3,19"
GCA_007819265.1_PDT000237244.4_genomic,"1,3,19"
GCA_013660055.1_PDT000791809.1_genomic,"1,3,19"
GCA_006754005.1_PDT000035170.4_genomic,"1,3,19"
GCA_008576345.1_PDT000059306.2_genomic,"1,3,19"
GCA_019326535.1_PDT001095311.1_genomic,"1,3,19"
GCA_007745955.1_PDT000041628.4_genomic,"1,3,19"
GCA_006641025.1_PDT000319618.1_genomic,"1,3,19"
GCA_006140795.1_PDT000236327.2_genomic,"1,3,19"
GCA_011449275.1_PDT000031542.3_genomic,"1,3,19"
GCA_010785355.1_PDT000649279.1_genomic,"1,3,19"
GCA_012822295.1_PDT000724414.1_genomic,"1,3,19"
GCA_006512375.1_PDT000269878.2_genomic,"1,3,19"
GCA_010580225.1_PDT000277085.2_genomic,"1,3,19"
GCA_011088545.1_PDT000003152.3_genomic,"1,3,19"
GCA_008034465.1_PDT000054391.2_genomic,"1,3,19"
GCA_007254535.1_PDT000340313.1_genomic,"1,3,19"
GCA_007273375.1_PDT000345308.1_genomic,"1,3,19"
GCA_005981825.1_PDT000176626.2_genomic,"1,3,19"
GCA_011769145.1_PDT000716536.1_genomic,"1,3,19"
GCA_019908055.1_PDT001125659.1_genomic,"1,3,19"
GCA_006907005.1_PDT000143872.2_genomic,"1,3,19"
GCA_006171245.1_PDT000257269.2_genomic,"1,3,19"
GCA_010503795.1_PDT000148980.2_genomic,"1,3,19"
GCA_009280765.1_PDT000212111.2_genomic,"1,3,19"
GCA_006903825.1_PDT000134550.2_genomic,"1,3,19"
GCA_007301995.1_PDT000381513.1_genomic,"1,3,19"
GCA_007608695.1_PDT000477005.1_genomic,"1,3,19"
GCA_005757595.1_PDT000148355.2_genomic,"1,3,19"
GCA_016354065.1_PDT000306493.2_genomic,"1,3,19"
GCA_009547635.1_PDT000236592.2_genomic,"1,3,19"
GCA_017831515.1_PDT001001188.1_genomic,"1,3,19"
GCA_011562765.1_PDT000625887.1_genomic,"1,3,19"
GCA_008115325.1_PDT000071635.2_genomic,"1,3,19"
GCA_020810395.1_PDT001172140.1_genomic,"1,3,19"
GCA_014095075.1_PDT000803571.1_genomic,"1,3,19"
GCA_007882805.1_PDT000551804.1_genomic,"1,3,19"
GCA_011743545.1_PDT000712891.1_genomic,"1,3,19"
GCA_018314355.1_PDT001022109.1_genomic,"1,3,19"
GCA_006044795.1_PDT000187655.2_genomic,"1,3,19"
GCA_013634555.1_PDT000773580.1_genomic,"1,3,19"
GCA_006647965.1_PDT000331864.1_genomic,"1,3,19"
GCA_007527565.1_PDT000476359.1_genomic,"1,3,19"
GCA_021057705.1_PDT001195767.1_genomic,"1,3,19"
GCA_011524005.1_PDT000191936.3_genomic,"1,3,19"
GCA_010265115.1_PDT000486985.1_genomic,"1,3,19"
GCA_006665885.1_PDT000357401.1_genomic,"1,3,19"
GCA_006760755.1_PDT000248057.2_genomic,"1,3,19"
GCA_015690465.1_PDT000894051.1_genomic,"1,3,19"
GCA_006345125.1_PDT000167555.2_genomic,"1,3,19"
GCA_020471585.1_PDT001076676.1_genomic,"1,3,19"
GCA_007402425.1_PDT000452422.1_genomic,"1,3,19"
GCA_006053755.1_PDT000211366.2_genomic,"1,3,19"
GCA_006954545.1_PDT000171490.2_genomic,"1,3,19"
GCA_006485105.1_PDT000526177.1_genomic,"1,3,19"
GCA_006344565.1_PDT000167542.2_genomic,"1,3,19"
GCA_012040335.1_PDT000718784.1_genomic,"1,3,19"
GCA_004354285.1_ASM435428v1_genomic,"1,3,19"
GCA_016600075.1_PDT000930836.1_genomic,"1,3,19"
GCA_012004745.1_PDT000672611.1_genomic,"1,3,19"
GCA_006155145.1_PDT000257201.2_genomic,"1,3,19"
GCA_007835195.1_PDT000120181.2_genomic,"1,3,19"
GCA_005980545.1_PDT000173414.2_genomic,"1,3,19"
GCA_011810505.1_PDT000685069.1_genomic,"1,3,19"
GCA_016845735.1_PDT000928487.1_genomic,"1,3,19"
GCA_014996545.1_PDT000863977.1_genomic,"1,3,19"
GCA_003864035.1_ASM386403v1_genomic,"1,3,19"
GCA_008029215.1_PDT000040611.3_genomic,"1,3,19"
GCA_006042095.1_PDT000177662.2_genomic,"1,3,19"
GCA_006862765.1_PDT000003247.5_genomic,"1,3,19"
GCA_007079465.1_PDT000252944.2_genomic,"1,3,19"
GCA_008664615.1_PDT000590197.1_genomic,"1,3,19"
GCA_011187955.1_PDT000629682.1_genomic,"1,3,19"
GCA_011474995.1_PDT000637417.1_genomic,"1,3,19"
GCA_007683865.1_PDT000477359.1_genomic,"1,3,19"
GCA_006039655.1_PDT000167587.2_genomic,"1,3,19"
GCA_007839475.1_PDT000221230.2_genomic,"1,3,19"
GCA_001276775.1_ASM127677v1_genomic,"1,3,19"
GCA_019736775.1_PDT001115459.1_genomic,"1,3,19"
GCA_006325065.1_PDT000310713.2_genomic,"1,3,19"
GCA_007012645.1_PDT000350041.1_genomic,"1,3,19"
GCA_007196755.1_PDT000114631.2_genomic,"1,3,19"
GCA_018707725.1_PDT001058136.1_genomic,"1,3,19"
GCA_005903265.1_PDT000484093.1_genomic,"1,3,19"
